"Year","Country","Nuclear...quad.Btu","Total.Renewables...quad.Btu","Hydroelectricity...quad.Btu","Non.hydroelectric.renewables...quad.Btu","Geothermal...quad.Btu","Wind...quad.Btu","Biowaste...quad.Btu","solar...quad.Btu"
1999,"Spain",0.190769427,0.095052029,0.077230414,0.017821616,0,0.009362917,0.008400693,5.80064e-05
1999,"Sri Lanka",0,0.014095557,0.014085321,1.02364e-05,0,1.02364e-05,0,0
1999,"Sudan",0,0.004087746,0.004087746,0,0,0,0,0
1999,"Suriname",0,0.004473318,0.004473318,0,0,0,0,0
1999,"Sweden",0.237242796,0.253232091,0.24217334,0.011058751,0,0.001221547,0.009833792,3.41214e-06
1999,"Switzerland",0.083730544,0.132203428,0.126604103,0.005599324,0,1.02364e-05,0.005558379,3.07093e-05
1999,"Syria",0,0.009188897,0.009188897,0,0,0,0,0
1999,"Taiwan",0.129685345,0.021503783,0.017234812,0.004268971,0,0,0.004268971,0
1999,"Tajikistan",0,0.052113639,0.052113639,0,0,0,0,0
1999,"Tanzania",0,0.00731222,0.00731222,0,0,0,0,0
1999,"Thailand",0,0.014905258,0.011942496,0.002962763,6.82428e-06,1.02364e-06,0.002954915,0
1999,"The Bahamas",0,0,0,0,0,0,0,0
1999,"Timor-Leste",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
1999,"Togo",0,0.000692665,0.000692665,0,0,0,0,0
1999,"Tonga",0,0,0,0,0,0,0,0
1999,"Trinidad and Tobago",0,6.14185e-05,0,6.14185e-05,0,0,6.14185e-05,0
1999,"Tunisia",0,0.000320741,0.000320741,0,0,0,0,0
1999,"Turkiye",0,0.117940676,0.117138822,0.000801853,0.000276383,7.1655e-05,0.000453815,0
1999,"Turkmenistan",0,1.70607e-05,1.70607e-05,0,0,0,0,0
1999,"Turks and Caicos Islands",0,0,0,0,0,0,0,0
1999,"Tuvalu",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
1999,"U.S. Pacific Islands",0,0,0,0,0,0,0,0
1999,"U.S. Territories",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
1999,"U.S. Virgin Islands",0,0,0,0,0,0,0,0
1999,"Uganda",0,0.004292474,0.004292474,0,0,0,0,0
1999,"Ukraine",0.229807739,0.048384168,0.048373932,1.02364e-05,0,1.02364e-05,0,0
1999,"United Arab Emirates",0,0,0,0,0,0,0,0
1999,"United Kingdom",0.308375712,0.034715129,0.018207188,0.016507941,0,0.00290032,0.013604209,3.41214e-06
1999,"United States",7.610255595,2.10024552,1.09025693,1.00998859,0.069889768,0.015313049,0.862776,0.062009773
1999,"Uruguay",0,0.018739482,0.018579111,0.000160371,0,0,0.000160371,0
1999,"Uzbekistan",0,0.019196709,0.019196709,0,0,0,0,0
1999,"Vanuatu",0,0,0,0,0,0,0,0
1999,"Venezuela",0,0.204554479,0.204554479,0,0,0,0,0
1999,"Vietnam",0,0.046527963,0.046527963,0,0,0,0,0
1999,"Wake Island",0,0,0,0,0,0,0,0
1999,"Western Sahara",0,0,0,0,0,0,0,0
1999,"Yemen",0,0,0,0,0,0,0,0
1999,"Zambia",0,0.026051701,0.026051701,0,0,0,0,0
1999,"Zimbabwe",0,0.009963454,0.009963454,0,0,0,0,0
2000,"Afghanistan",0,0.001064588,0.001064588,0,0,0,0,0
2000,"Albania",0,0.01551842,0.01551842,0,0,0,0,0
2000,"Algeria",0,0.000180844,0.000180844,0,0,0,0,0
2000,"American Samoa",0,0,0,0,0,0,0,0
2000,"Angola",0,0.003111873,0.003111873,0,0,0,0,0
2000,"Antarctica",0,0,0,0,0,0,0,0
2000,"Antigua and Barbuda",0,0,0,0,0,0,0,0
2000,"Argentina",0.020421668,0.099614063,0.097198267,0.002415796,0,0.000119425,0.002296371,0
2000,"Armenia",0.006278341,0.004258353,0.004258353,0,0,0,0,0
2000,"Aruba",0,0,0,0,0,0,0,0
2000,"Australia",0,0.05945998,0.055263046,0.004196934,0,0.000197904,0.003869369,0.000129661
2000,"Austria",0,0.147216851,0.141324082,0.005892769,0,0.000228613,0.005653919,1.02364e-05
2000,"Azerbaijan",0,0.005183043,0.005183043,0,0,0,0,0
2000,"Bahrain",0,0,0,0,0,0,0,0
2000,"Bangladesh",0,0.003198883,0.003197177,1.70607e-06,0,0,0,1.70607e-06
2000,"Barbados",0,0,0,0,0,0,0,0
2000,"Belarus",0,9.21278e-05,9.21278e-05,0,0,0,0,0
2000,"Belgium",0.156102068,0.00616574,0.001552524,0.004613215,0,5.45943e-05,0.004558621,0
2000,"Belize",0,0.000318012,0.000317329,6.82e-07,0,0,0,6.82e-07
2000,"Benin",0,6.82428e-06,6.82428e-06,0,0,0,0,0
2000,"Bermuda",0,2.21789e-05,0,2.21789e-05,0,0,2.21789e-05,0
2000,"Bhutan",0,0.006114558,0.006114558,0,0,0,0,0
2000,"Bolivia",0,0.006848168,0.006663913,0.000184256,0,0,0.000184256,0
2000,"Bosnia and Herzegovina",0,0.01720743,0.01720743,0,0,0,0,0
2000,"Botswana",0,0,0,0,0,0,0,0
2000,"Brazil",0.01685598,1.065438154,1.03866615,0.026772004,0,6.82428e-06,0.026764839,3.41e-07
2000,"British Virgin Islands",0,0,0,0,0,0,0,0
2000,"Brunei",0,0,0,0,0,0,0,0
2000,"Bulgaria",0.058924274,0.009079709,0.009028527,5.11821e-05,0,0,5.11821e-05,0
2000,"Burkina Faso",0,0.000330978,0.000330978,0,0,0,0,0
2000,"Burma",0,0.006390941,0.006390941,0,0,0,0,0
2000,"Burundi",0,0.00033439,0.00033439,0,0,0,0,0
2000,"Cabo Verde",0,2.72971e-05,0,2.72971e-05,0,2.72971e-05,0,0
2000,"Cambodia",0,0.000160371,0.000156959,3.41214e-06,0,0,0,3.41214e-06
2000,"Cameroon",0,0.011628579,0.011628579,0,0,0,0,0
2000,"Canada",0.235980303,1.240183822,1.211050957,0.029132865,0,0.000900805,0.028068277,5.45943e-05
2000,"Cayman Islands",0,0,0,0,0,0,0,0
2000,"Central African Republic",0,0.000283208,0.000283208,0,0,0,0,0
2000,"Chad",0,0,0,0,0,0,0,0
2000,"Chile",0,0.069928431,0.066717605,0.003210825,0,0,0.003210825,0
2000,"China",0.054263288,0.761746971,0.751319466,0.010427505,0,0.002098467,0.008260795,6.82428e-05
2000,"Colombia",0,0.110058628,0.108345733,0.001712895,0,0,0.001692422,2.04728e-05
2000,"Comoros",0,6.82428e-06,6.82428e-06,0,0,0,0,0
2000,"Congo-Brazzaville",0,0.000996345,0.000996345,0,0,0,0,0
2000,"Congo-Kinshasa",0,0.020264709,0.020264709,0,0,0,0,0
2000,"Cook Islands",0,3.41e-07,0,3.41e-07,0,0,0,3.41e-07
2000,"Costa Rica",0,0.023178678,0.019166,0.004012679,0.00333025,0.000624422,5.80064e-05,0
2000,"Cote d'Ivoire",0,0.005957599,0.005957599,0,0,0,0,0
2000,"Croatia",0,0.019773361,0.019769949,3.41214e-06,0,0,3.41214e-06,0
2000,"Cuba",0,0.003525084,0.000300268,0.003224815,0,3.41214e-06,0.003221062,3.41e-07
2000,"Cyprus",0,0,0,0,0,0,0,0
2000,"Czechia",0.044054161,0.007753751,0.005938491,0.001815259,0,3.41214e-06,0.001811847,0
2000,"Denmark",0,0.020909604,0.000102364,0.02080724,0,0.014470893,0.006332935,3.41214e-06
2000,"Djibouti",0,0,0,0,0,0,0,0
2000,"Dominica",0,0.000109189,0.000109189,0,0,0,0,0
2000,"Dominican Republic",0,0.003117333,0.002572755,0.000544578,0,0,0.000544578,0
2000,"Ecuador",0,0.025703663,0.025703663,0,0,0,0,0
2000,"Egypt",0,0.047540687,0.046268641,0.001272046,0,0.000467463,0.000803901,6.82e-07
2000,"El Salvador",0,0.007824382,0.003968321,0.003856061,0.002681943,0,0.001173777,3.41e-07
2000,"Equatorial Guinea",0,4.777e-05,4.777e-05,0,0,0,0,0
2000,"Eritrea",0,3.41214e-06,0,3.41214e-06,0,0,0,3.41214e-06
2000,"Estonia",0,6.48307e-05,1.70607e-05,4.777e-05,0,3.41214e-06,4.43578e-05,0
2000,"Eswatini",0,0.002247919,0.000665368,0.001582551,0,0,0.001582551,0
2000,"Ethiopia",0,0.005718749,0.005561791,0.000156959,1.70607e-05,0,0.000139898,0
2000,"Falkland Islands",0,6.82e-07,0,6.82e-07,0,6.82e-07,0,0
2000,"Faroe Islands",0,0.00025864,0.000256934,1.70607e-06,0,1.70607e-06,0,0
2000,"Fiji",0,0.001856546,0.001412627,0.00044392,0,0,0.000443578,3.41e-07
2000,"Finland",0.072866285,0.079519961,0.049520412,0.029999549,0,0.000266147,0.029726578,6.82428e-06
2000,"Former Czechoslovakia",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Former Serbia and Montenegro",0,0.040536243,0.040536243,0,0,0,0,0
2000,"Former U.S.S.R.",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Former Yugoslavia",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"France",1.345762309,0.240849429,0.226791406,0.014058024,0,0.000163783,0.012147224,1.70607e-05
2000,"French Guiana",0,0,0,0,0,0,0,0
2000,"French Polynesia",0,0.000395808,0.000395808,0,0,0,0,0
2000,"Gabon",0,0.002736538,0.002712653,2.3885e-05,0,0,2.3885e-05,0
2000,"Gambia, The",0,0,0,0,0,0,0,0
2000,"Georgia",0,0.019793834,0.019793834,0,0,0,0,0
2000,"Germany",0.549784733,0.14006159,0.073412227,0.066649363,0,0.031910349,0.034534285,0.000204728
2000,"Germany, East",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Germany, West",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Ghana",0,0.022376825,0.022329055,4.777e-05,0,0,4.777e-05,0
2000,"Gibraltar",0,0,0,0,0,0,0,0
2000,"Greece",0,0.014569845,0.01247479,0.002095055,0,0.001538876,0.000556179,0
2000,"Greenland",0,0.00058723,0.000583476,3.75336e-06,0,0,3.75336e-06,0
2000,"Grenada",0,0,0,0,0,0,0,0
2000,"Guadeloupe",0,0.000374653,0,0.000374653,0.000102364,6.82428e-05,0.000204046,0
2000,"Guam",0,0,0,0,0,0,0,0
2000,"Guatemala",0,0.01105568,0.008519435,0.002536245,0.000682428,0,0.001853817,0
2000,"Guinea",0,0.00138533,0.00138533,0,0,0,0,0
2000,"Guinea-Bissau",0,0,0,0,0,0,0,0
2000,"Guyana",0,2.62735e-05,0,2.62735e-05,0,0,2.62735e-05,0
2000,"Haiti",0,0.0009554,0.0009554,0,0,0,0,0
2000,"Hawaiian Trade Zone",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Honduras",0,0.00766367,0.007632961,3.07093e-05,0,0,3.07093e-05,0
2000,"Hong Kong",0,0,0,0,0,0,0,0
2000,"Hungary",0.04596496,0.001009994,0.000600537,0.000409457,0,0,0.000409457,0
2000,"Iceland",0,0.025983459,0.021469195,0.004514263,0.004514263,0,0,0
2000,"India",0.047974711,0.261660081,0.251532845,0.010127236,0,0.005742634,0.004360717,2.3885e-05
2000,"Indonesia",0,0.050639594,0.033834796,0.016804798,0.016613718,0,0.00019108,0
2000,"Iran",0,0.012495263,0.012369013,0.000126249,0,0.000126249,0,0
2000,"Iraq",0,0.002084819,0.002084819,0,0,0,0,0
2000,"Ireland",0,0.004016091,0.002859375,0.001156716,0,0.000832563,0.000324153,0
2000,"Israel",0,0.000105776,0.000105776,0,0,0,0,0
2000,"Italy",0,0.173872501,0.149325554,0.024546947,0.016054126,0.001921036,0.006510366,6.14185e-05
2000,"Jamaica",0,0.001088473,0.000388984,0.000699489,0,0,0.000699489,0
2000,"Japan",1.043934496,0.339149818,0.294740794,0.044409023,0.01142385,0.000368511,0.031432649,0.001184013
2000,"Jordan",0,0.00014331,0.000133074,1.02364e-05,0,1.02364e-05,0,0
2000,"Kazakhstan",0,0.025440928,0.025440928,0,0,0,0,0
2000,"Kenya",0,0.005940539,0.00447673,0.001463809,0.001463809,0,0,0
2000,"Kiribati",0,0,0,0,0,0,0,0
2000,"Kosovo",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Kuwait",0,0,0,0,0,0,0,0
2000,"Kyrgyzstan",0,0.046220871,0.046220871,0,0,0,0,0
2000,"Laos",0,0.011181588,0.011181588,0,0,0,0,0
2000,"Latvia",0,0.009536936,0.009523287,1.36486e-05,0,1.36486e-05,0,0
2000,"Lebanon",0,0.001518403,0.001518403,0,0,0,0,0
2000,"Lesotho",0,0.000982697,0.000982697,0,0,0,0,0
2000,"Liberia",0,0,0,0,0,0,0,0
2000,"Libya",0,0,0,0,0,0,0,0
2000,"Lithuania",0.027290309,0.00114648,0.00114648,0,0,0,0,0
2000,"Luxembourg",0,0.00068584,0.000406045,0.000279796,0,8.53035e-05,0.000194492,0
2000,"Macau",0,0,0,0,0,0,0,0
2000,"Madagascar",0,0.001866441,0.001842556,2.3885e-05,0,0,2.3885e-05,0
2000,"Malawi",0,0.003726059,0.003490621,0.000235438,0,0,0.000235438,0
2000,"Malaysia",0,0.02504512,0.02504512,0,0,0,0,0
2000,"Maldives",0,0,0,0,0,0,0,0
2000,"Mali",0,0.00097246,0.000795029,0.000177431,0,0,0.000177431,0
2000,"Malta",0,0,0,0,0,0,0,0
2000,"Martinique",0,0,0,0,0,0,0,0
2000,"Mauritania",0,0.000109189,0.000109189,0,0,0,0,0
2000,"Mauritius",0,0.001794786,0.000324153,0.001470633,0,0,0.001470633,0
2000,"Mexico",0.026648826,0.137853934,0.11192507,0.025928864,0.020135048,6.48307e-05,0.005705101,2.3885e-05
2000,"Micronesia",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Moldova",0,0.00133756,0.00133756,0,0,0,0,0
2000,"Mongolia",0,1.36486e-05,1.36486e-05,0,0,0,0,0
2000,"Montenegro",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Montserrat",0,0,0,0,0,0,0,0
2000,"Morocco",0,0.00264441,0.002426033,0.000218377,0,0.000218377,0,0
2000,"Mozambique",0,0.032603013,0.032603013,0,0,0,0,0
2000,"Namibia",0,0.004766762,0.00476335,3.41214e-06,0,0,0,3.41214e-06
2000,"Nauru",0,0,0,0,0,0,0,0
2000,"Nepal",0,0.005514021,0.005514021,0,0,0,0,0
2000,"Netherlands",0.012727288,0.014262752,0.000481112,0.01378164,0,0.002828665,0.010925678,2.72971e-05
2000,"Netherlands Antilles",0,2.72971e-05,0,2.72971e-05,0,2.72971e-05,0,0
2000,"New Caledonia",0,0.001518403,0.001494518,2.3885e-05,0,2.3885e-05,0,0
2000,"New Zealand",0,0.09526563,0.082541753,0.012723876,0.009403862,0.000406045,0.002913969,0
2000,"Nicaragua",0,0.001692763,0.000709725,0.000983038,0.000457227,0,0.00052547,3.41e-07
2000,"Niger",0,0,0,0,0,0,0,0
2000,"Nigeria",0,0.019247891,0.019203533,4.43578e-05,0,0,4.43578e-05,0
2000,"Niue",0,0,0,0,0,0,0,0
2000,"North Korea",0,0.034455806,0.034455806,0,0,0,0,0
2000,"North Macedonia",0,0.00395126,0.00395126,0,0,0,0,0
2000,"Northern Mariana Islands",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Norway",0,0.480180456,0.479064685,0.00111577,0,0.000105776,0.000975873,3.41214e-05
2000,"Oman",0,0,0,0,0,0,0,0
2000,"Pakistan",0.001296614,0.058668363,0.058668363,0,0,0,0,0
2000,"Palestinian Territories",0,0,0,0,0,0,0,0
2000,"Panama",0,0.011744592,0.0116627,8.18914e-05,0,0,8.18914e-05,0
2000,"Papua New Guinea",0,0.003142582,0.003142582,0,0,0,0,0
2000,"Paraguay",0,0.18252228,0.18252228,0,0,0,0,0
2000,"Peru",0,0.055710378,0.055167506,0.000542872,0,3.41214e-06,0.000539118,3.41e-07
2000,"Philippines",0,0.066280851,0.026611293,0.039669559,0.039669559,0,0,0
2000,"Poland",0,0.008148194,0.007114315,0.001033879,0,1.70607e-05,0.001016818,0
2000,"Portugal",0,0.044398787,0.038250108,0.006148679,0.000272971,0.00057324,0.005299056,3.41214e-06
2000,"Puerto Rico",0,0.000518646,0.000518646,0,0,0,0,0
2000,"Qatar",0,0,0,0,0,0,0,0
2000,"Reunion",0,0.002780895,0.001890326,0.000890569,0,0,0.000890569,0
2000,"Romania",0.01782844,0.050424629,0.050424629,0,0,0,0,0
2000,"Russia",0.417833804,0.568718707,0.559853963,0.008864744,0.000197904,6.82428e-06,0.008660015,0
2000,"Rwanda",0,0.000361687,0.000358275,3.41214e-06,0,0,3.41214e-06,0
2000,"Saint Helena",0,0,0,0,0,0,0,0
2000,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0
2000,"Saint Lucia",0,0,0,0,0,0,0,0
2000,"Saint Pierre and Miquelon",0,0,0,0,0,0,0,0
2000,"Saint Vincent/Grenadines",0,8.53035e-05,8.53035e-05,0,0,0,0,0
2000,"Samoa",0,0.000119425,0.000119425,0,0,0,0,0
2000,"Sao Tome and Principe",0,3.41214e-05,3.41214e-05,0,0,0,0,0
2000,"Saudi Arabia",0,0,0,0,0,0,0,0
2000,"Senegal",0,0.000180844,0,0.000180844,0,0,0.000174019,6.82428e-06
2000,"Serbia",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Seychelles",0,0,0,0,0,0,0,0
2000,"Sierra Leone",0,5.11821e-05,5.11821e-05,0,0,0,0,0
2000,"Singapore",0,0.001671949,0,0.001671949,0,0,0.001671949,0
2000,"Slovakia",0.053464847,0.015699264,0.015590075,0.000109189,0,0,0.000109189,0
2000,"Slovenia",0.015521832,0.013106036,0.012867186,0.00023885,0,0,0.00023885,0
2000,"Solomon Islands",0,0,0,0,0,0,0,0
2000,"Somalia",0,0,0,0,0,0,0,0
2000,"South Africa",0.044391963,0.004804295,0.003756768,0.001047527,0,0,0.001047527,0
2000,"South Korea",0.353209888,0.013938599,0.013546202,0.000392396,0,5.80064e-05,0.000317329,1.70607e-05
2000,"South Sudan",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Spain",0.201643922,0.123243144,0.099887034,0.023356109,0,0.016129193,0.007165497,6.14185e-05
2000,"Sri Lanka",0,0.010836962,0.010799428,3.75336e-05,0,1.02364e-05,0,2.72971e-05
2000,"Sudan",0,0.004336832,0.003995618,0.000341214,0,0,0.000341214,0
2000,"Suriname",0,0.002422621,0.002422621,0,0,0,0,0
2000,"Sweden",0.185791112,0.281836075,0.265457795,0.01637828,0,0.001559349,0.014815519,3.41214e-06
2000,"Switzerland",0.085726646,0.121520012,0.115514643,0.006005369,0,1.02364e-05,0.005957599,3.75336e-05
2000,"Syria",0,0.01113723,0.01102463,0.000112601,0,0,0.000112601,0
2000,"Taiwan",0.131377007,0.02168143,0.015559366,0.006122065,0,4.777e-06,0.006116946,3.41e-07
2000,"Tajikistan",0,0.047855286,0.047855286,0,0,0,0,0
2000,"Tanzania",0,0.007390699,0.007284922,0.000105776,0,0,0.000105776,0
2000,"Thailand",0,0.021845554,0.020102291,0.001743263,5.45943e-06,1.02364e-06,0.00173678,0
2000,"The Bahamas",0,0,0,0,0,0,0,0
2000,"Timor-Leste",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"Togo",0,0.000337802,0.000337802,0,0,0,0,0
2000,"Tonga",0,0,0,0,0,0,0,0
2000,"Trinidad and Tobago",0,6.82428e-05,0,6.82428e-05,0,0,6.82428e-05,0
2000,"Tunisia",0,0.000293444,0.000214965,7.84793e-05,0,7.84793e-05,0,0
2000,"Turkiye",0,0.105274806,0.10430917,0.000965636,0.000259323,0.000112601,0.000593713,0
2000,"Turkmenistan",0,1.70607e-05,1.70607e-05,0,0,0,0,0
2000,"Turks and Caicos Islands",0,0,0,0,0,0,0,0
2000,"Tuvalu",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"U.S. Pacific Islands",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"U.S. Territories",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2000,"U.S. Virgin Islands",0,0,0,0,0,0,0,0
2000,"Uganda",0,0.005394596,0.005292232,0.000102364,0,0,0.000102364,0
2000,"Ukraine",0.242466784,0.039089495,0.039069022,2.04728e-05,0,2.04728e-05,0,0
2000,"United Arab Emirates",0,0,0,0,0,0,0,0
2000,"United Kingdom",0.275735165,0.035786541,0.01735074,0.018435801,0,0.003231298,0.015201091,3.41214e-06
2000,"United States",7.862349471,1.959492326,0.9402537,1.019238626,0.068685855,0.019084206,0.87212,0.059348565
2000,"Uruguay",0,0.024178436,0.024059011,0.000119425,0,0,0.000119425,0
2000,"Uzbekistan",0,0.012038036,0.012038036,0,0,0,0,0
2000,"Vanuatu",0,0,0,0,0,0,0,0
2000,"Venezuela",0,0.214575939,0.214575939,0,0,0,0,0
2000,"Vietnam",0,0.049653485,0.049650073,3.41214e-06,0,0,0,3.41214e-06
2000,"Wake Island",0,0,0,0,0,0,0,0
2000,"Western Sahara",0,0,0,0,0,0,0,0
2000,"Yemen",0,0,0,0,0,0,0,0
2000,"Zambia",0,0.026181363,0.026181363,0,0,0,0,0
2000,"Zimbabwe",0,0.01089838,0.01089838,0,0,0,0,0
2001,"Afghanistan",0,0.001699247,0.001699247,0,0,0,0,0
2001,"Albania",0,0.012007326,0.012007326,0,0,0,0,0
2001,"Algeria",0,0.000232026,0.000232026,0,0,0,0,0
2001,"American Samoa",0,0,0,0,0,0,0,0
2001,"Angola",0,0.003470148,0.003470148,0,0,0,0,0
2001,"Antarctica",0,0,0,0,0,0,0,0
2001,"Antigua and Barbuda",0,0,0,0,0,0,0,0
2001,"Argentina",0.022318818,0.127358186,0.125065227,0.002292959,0,0.000167195,0.002125764,0
2001,"Armenia",0.006779925,0.003268832,0.003268832,0,0,0,0,0
2001,"Aruba",0,0,0,0,0,0,0,0
2001,"Australia",0,0.061404901,0.055948886,0.005456014,0,0.00071655,0.00458933,0.000150134
2001,"Austria",0,0.143473731,0.136656272,0.006817459,0,0.000358275,0.006442123,1.70607e-05
2001,"Azerbaijan",0,0.004394838,0.004394838,0,0,0,0,0
2001,"Bahrain",0,0,0,0,0,0,0,0
2001,"Bangladesh",0,0.003357547,0.003354135,3.41214e-06,0,0,0,3.41214e-06
2001,"Barbados",0,0,0,0,0,0,0,0
2001,"Belarus",0,0.000102364,0.000102364,0,0,0,0,0
2001,"Belgium",0.15024342,0.007018775,0.001491106,0.005527669,0,0.000126249,0.00540142,0
2001,"Belize",0,0.000312552,0.00031187,6.82e-07,0,0,0,6.82e-07
2001,"Benin",0,6.82428e-06,6.82428e-06,0,0,0,0,0
2001,"Bermuda",0,2.55911e-05,0,2.55911e-05,0,0,2.55911e-05,0
2001,"Bhutan",0,0.006554724,0.006554724,0,0,0,0,0
2001,"Bolivia",0,0.00737705,0.007192795,0.000184256,0,0,0.000184256,0
2001,"Bosnia and Herzegovina",0,0.017500874,0.017500874,0,0,0,0,0
2001,"Botswana",0,0,0,0,0,0,0,0
2001,"Brazil",0.048684437,0.94479165,0.914030852,0.030760798,0,0.000119425,0.030641032,3.41e-07
2001,"British Virgin Islands",0,0,0,0,0,0,0,0
2001,"Brunei",0,0,0,0,0,0,0,0
2001,"Bulgaria",0.062230639,0.005868884,0.005868884,0,0,0,0,0
2001,"Burkina Faso",0,0.000180844,0.000180844,0,0,0,0,0
2001,"Burma",0,0.006155504,0.006155504,0,0,0,0,0
2001,"Burundi",0,0.000388984,0.000388984,0,0,0,0,0
2001,"Cabo Verde",0,2.04728e-05,0,2.04728e-05,0,2.04728e-05,0,0
2001,"Cambodia",0,0.000105776,0.000102364,3.41214e-06,0,0,0,3.41214e-06
2001,"Cameroon",0,0.011734355,0.011734355,0,0,0,0,0
2001,"Canada",0.248601815,1.156668244,1.125958969,0.030709275,0,0.001149892,0.029385364,6.48307e-05
2001,"Cayman Islands",0,0,0,0,0,0,0,0
2001,"Central African Republic",0,0.000279796,0.000279796,0,0,0,0,0
2001,"Chad",0,0,0,0,0,0,0,0
2001,"Chile",0,0.078028855,0.070948661,0.007080194,0,2.3885e-05,0.007056309,0
2001,"China",0.056631315,0.948128383,0.937171997,0.010956387,0,0.002555694,0.008318801,8.18914e-05
2001,"Colombia",0,0.109127114,0.107414219,0.001712895,0,0,0.001692422,2.04728e-05
2001,"Comoros",0,6.82428e-06,6.82428e-06,0,0,0,0,0
2001,"Congo-Brazzaville",0,0.001129419,0.001129419,0,0,0,0,0
2001,"Congo-Kinshasa",0,0.020179406,0.020179406,0,0,0,0,0
2001,"Cook Islands",0,3.41e-07,0,3.41e-07,0,0,0,3.41e-07
2001,"Costa Rica",0,0.023147969,0.019097757,0.004050212,0.003364372,0.000631246,5.45943e-05,0
2001,"Cote d'Ivoire",0,0.006080436,0.006080436,0,0,0,0,0
2001,"Croatia",0,0.022117502,0.022117502,0,0,0,0,0
2001,"Cuba",0,0.003429544,0.000252498,0.003177045,0,3.41214e-06,0.003173292,3.41e-07
2001,"Cyprus",0,0,0,0,0,0,0,0
2001,"Czechia",0.047810929,0.008738495,0.006936884,0.001801611,0,0,0.001801611,0
2001,"Denmark",0,0.021963956,9.554e-05,0.021868416,0,0.014692682,0.007172322,3.41214e-06
2001,"Djibouti",0,0,0,0,0,0,0,0
2001,"Dominica",0,9.21278e-05,9.21278e-05,0,0,0,0,0
2001,"Dominican Republic",0,0.002933759,0.002374851,0.000558909,0,0,0.000558909,0
2001,"Ecuador",0,0.023884991,0.023884991,0,0,0,0,0
2001,"Egypt",0,0.052661288,0.05111047,0.001550818,0,0.000754083,0.000796053,6.82e-07
2001,"El Salvador",0,0.007896037,0.003930787,0.00396525,0.003296129,0,0.00066878,3.41e-07
2001,"Equatorial Guinea",0,4.777e-05,4.777e-05,0,0,0,0,0
2001,"Eritrea",0,3.41214e-06,0,3.41214e-06,0,0,0,3.41214e-06
2001,"Estonia",0,6.48307e-05,2.3885e-05,4.09457e-05,0,3.41214e-06,3.75336e-05,0
2001,"Eswatini",0,0.00235233,0.000648307,0.001704024,0,0,0.001704024,0
2001,"Ethiopia",0,0.006886043,0.006728743,0.0001573,3.41e-07,0,0.000156959,0
2001,"Falkland Islands",0,6.82e-07,0,6.82e-07,0,6.82e-07,0,0
2001,"Faroe Islands",0,0.000258299,0.000256593,1.70607e-06,0,1.70607e-06,0,0
2001,"Fiji",0,0.002023741,0.001579822,0.00044392,0,0,0.000443578,3.41e-07
2001,"Finland",0.073818272,0.073470234,0.044606928,0.028863306,0,0.00023885,0.028617632,6.82428e-06
2001,"Former Czechoslovakia",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2001,"Former Serbia and Montenegro",0,0.042058058,0.042058058,0,0,0,0,0
2001,"Former U.S.S.R.",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2001,"Former Yugoslavia",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2001,"France",1.364918072,0.268965476,0.252116321,0.016849155,0,0.000446991,0.014726803,2.04728e-05
2001,"French Guiana",0,0.001808435,0.001808435,0,0,0,0,0
2001,"French Polynesia",0,0.000358275,0.000358275,0,0,0,0,0
2001,"Gabon",0,0.002989036,0.002965151,2.3885e-05,0,0,2.3885e-05,0
2001,"Gambia, The",0,0,0,0,0,0,0,0
2001,"Georgia",0,0.018722421,0.018722421,0,0,0,0,0
2001,"Germany",0.555291929,0.155317275,0.07679366,0.078523615,0,0.035677353,0.042450454,0.000395808
2001,"Germany, East",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2001,"Germany, West",0,0.002620525,0.0014348055,2.04728e-05,0,0,0,0
2001,"Ghana",0,0.022373413,0.022325643,4.777e-05,0,0,4.777e-05,0
2001,"Gibraltar",0,0,0,0,0,0,0,0
